,Date,Adj Close,daily_return
0,2020-01-02,49.370582580566406,
1,2020-01-03,48.79514694213867,-0.01165543545062886
2,2020-01-06,48.12798690795898,-0.013672671894416344
3,2020-01-07,47.6693000793457,-0.009530563359952615
4,2020-01-08,47.56922149658203,-0.0020994347010988568
5,2020-01-09,47.58591842651367,0.00035100279984279226
6,2020-01-10,47.26065826416016,-0.00683521876026838
7,2020-01-13,47.29401397705078,0.0007057818091356083
8,2020-01-14,47.19394302368164,-0.0021159327566845354
9,2020-01-15,45.84292221069336,-0.028626995890348672
10,2020-01-16,46.02639389038086,0.004002181162105378
11,2020-01-17,46.15982055664063,0.0028989163604158374
12,2020-01-21,45.38424682617188,-0.016801922562005633
13,2020-01-22,45.817901611328125,0.009555183031178194
14,2020-01-23,45.76786804199219,-0.001092009183667364
15,2020-01-24,44.90053939819336,-0.018950601828406133
16,2020-01-27,44.65035629272461,-0.005571939865800735
17,2020-01-28,44.91722869873047,0.005976937882785638
18,2020-01-29,44.70039367675781,-0.004827435446363215
19,2020-01-30,45.24246597290039,0.012126790203738969
20,2020-01-31,44.38349151611328,-0.018986022055067053
21,2020-02-03,44.77544784545898,0.008831128781371378
22,2020-02-04,45.21744918823242,0.009871511376033482
23,2020-02-05,46.03473281860352,0.01807451868788279
24,2020-02-06,45.70115661621094,-0.007246185259877969
25,2020-02-07,45.551025390625,-0.003285064026862794
26,2020-02-10,45.56771469116211,0.00036638693408086453
27,2020-02-11,45.8095703125,0.005307609191663065
28,2020-02-12,45.70949172973633,-0.002184665389370899
29,2020-02-13,46.018062591552734,0.006750695536954954
30,2020-02-14,45.95967483520508,-0.0012688008373124005
31,2020-02-18,45.38424682617188,-0.012520280247770965
32,2020-02-19,45.65944290161133,0.006063691582091968
33,2020-02-20,45.70115661621094,0.0009135835207076948
34,2020-02-21,45.49266052246094,-0.00456216229932449
35,2020-02-24,44.26673126220703,-0.026947847107087308
36,2020-02-25,42.29858016967773,-0.044461179680769014
37,2020-02-26,41.414581298828125,-0.020899019950634368
38,2020-02-27,39.62989807128906,-0.04309311289812712
39,2020-02-28,38.729225158691406,-0.02272710646334397
40,2020-03-02,40.16363525390625,0.03703689111613784
41,2020-03-03,38.4456672668457,-0.04277421543642412
42,2020-03-04,38.91270065307617,0.012147880877937611
43,2020-03-05,36.51087951660156,-0.06172332159332505
44,2020-03-06,35.401710510253906,-0.03037913687736049
45,2020-03-09,30.289525985717773,-0.14440501464061795
46,2020-03-10,32.224308013916016,0.06387627291066011
47,2020-03-11,30.197778701782227,-0.06288821815067791
48,2020-03-12,26.361560821533203,-0.12703642602767384
49,2020-03-13,30.94000816345215,0.17367891730367813
50,2020-03-16,27.16216087341309,-0.12210233656310532
51,2020-03-17,28.1212215423584,0.035308702920026525
52,2020-03-18,27.52076530456543,-0.021352423716320956
53,2020-03-19,27.695894241333008,0.006363519866888545
54,2020-03-20,27.16216087341309,-0.019271209056083927
55,2020-03-23,24.12653541564941,-0.11175935051378827
56,2020-03-24,26.01963233947754,0.07846534494961888
57,2020-03-25,26.711820602416992,0.026602538187645797
58,2020-03-26,30.17276954650879,0.12956619451759255
