Date,Adj Close
2020-01-02,32.376766204833984
2020-01-03,32.75203323364258
2020-01-06,33.4463005065918
2020-01-07,34.018592834472656
2020-01-08,34.71284866333008
2020-01-09,34.76914978027344
2020-01-10,33.64332580566406
2020-01-13,33.080406188964844
2020-01-14,33.86847686767578
2020-01-15,34.459537506103516
2020-01-16,34.281280517578125
2020-01-17,34.53459930419922
2020-01-21,35.50093078613281
2020-01-22,35.90435028076172
2020-01-23,36.486019134521484
2020-01-24,35.76361083984375
2020-01-27,35.89495849609375
2020-01-28,36.49540328979492
2020-01-29,36.05445861816406
2020-01-30,35.669795989990234
2020-01-31,35.228851318359375
2020-02-03,35.491546630859375
2020-02-04,34.497066497802734
2020-02-05,35.089561462402344
2020-02-06,35.3340950012207
2020-02-07,35.841957092285156
2020-02-10,36.74483108520508
2020-02-11,36.72602462768555
2020-02-12,36.44387435913086
2020-02-13,37.12102508544922
2020-02-14,37.40316390991211
2020-02-18,37.299720764160156
2020-02-19,37.563053131103516
2020-02-20,37.657108306884766
2020-02-21,37.48781204223633
2020-02-24,36.669593811035156
2020-02-25,34.544090270996094
2020-02-26,33.2650260925293
2020-02-27,32.44679260253906
2020-02-28,30.650476455688477
2020-03-02,32.24930953979492
2020-03-03,32.606689453125
2020-03-04,33.84812927246094
2020-03-05,32.16465377807617
2020-03-06,29.95451545715332
2020-03-09,27.09543228149414
2020-03-10,27.744369506835938
2020-03-11,25.139217376708984
2020-03-12,21.932157516479492
2020-03-13,21.631202697753906
2020-03-16,15.094815254211426
2020-03-17,12.931696891784668
2020-03-18,10.401787757873535
2020-03-19,11.615015029907227
2020-03-20,11.379892349243164
2020-03-23,10.674528121948242
2020-03-24,14.690406799316406
2020-03-25,18.3112850189209
2020-03-26,17.94449806213379
2020-03-27,16.881746292114258
2020-03-30,17.116865158081055
2020-03-31,17.022817611694336
2020-04-01,15.536849021911621
2020-04-02,15.25469970703125
2020-04-03,15.170055389404297
2020-04-06,18.11377716064453
2020-04-07,18.339496612548828
2020-04-08,20.756547927856445
2020-04-09,21.22679328918457
2020-04-13,18.80974006652832
2020-04-14,19.439865112304688
2020-04-15,18.80974006652832
2020-04-16,19.016645431518555
2020-04-17,19.928916931152344
2020-04-20,19.18593978881836
2020-04-21,19.148317337036133
2020-04-22,19.336414337158203
2020-04-23,19.073078155517578
2020-04-24,20.860002517700195
